Code,Lib_court,Libelle,Section,Special,TypeChapitre,Nomenclature,Origine,DEquip,DOES,DOIS,DR,REquip,ROES,ROIS,RR,RegrTotalise,Supprime,SupprimeDepuis
623,"Pub., publications, relations publiques","Publicité, publications, relations publiques",,,,M52-M52,Nature_Compte,,,,,,,,,,,
6231,Annonces et insertions,Annonces et insertions,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
6232,Fêtes et cérémonies,Fêtes et cérémonies,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
6233,Foires et expositions,Foires et expositions,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
6234,Réceptions,Réceptions,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
6236,Catalogues et imprimés,Catalogues et imprimés et publications,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
6238,Divers,Divers,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
624,"Transports biens, transports collectifs",Transports de biens et transports collectifs,,,,M52-M52,Nature_Compte,,,,,,,,,,,
6241,Transports de biens,Transports de biens,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
6245,Transports de personnes extérieures,Transports de personnes extérieures à la collectivité,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
6247,Transports collectifs,Transports collectifs du personnel,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
6248,Divers,Divers,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
625,Déplacements et missions,Déplacements et missions,,,,M52-M52,Nature_Compte,,,,,,,,,,,
6251,"Voyages, déplacements et missions","Voyages, déplacements et missions",,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
6255,Frais de déménagement,Frais de déménagement,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
626,Frais postaux et frais télécommunication,Frais postaux et frais de télécommunications,,,,M52-M52,Nature_Compte,,,,,,,,,,,
6261,Frais d'affranchissement,Frais d'affranchissement,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
6262,Frais de télécommunications,Frais de télécommunications,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
627,Services bancaires et assimilés,Services bancaires et assimilés,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
628,Divers,Divers,,,,M52-M52,Nature_Compte,,,,,,,,,,,
6281,Concours divers (cotisations),Concours divers (cotisations),,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
6282,Frais de gardiennage,Frais de gardiennage,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
6283,Frais de nettoyage des locaux,Frais de nettoyage des locaux,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
6287,Remboursements de frais,Remboursements de frais,,,,M52-M52,Nature_Compte,,,,,,,,,,,
62871,Remb. frais à la collectivité de rattach,à la collectivité de rattachement,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
62872,Remb. frais au budget annexe,au budget annexe,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
62878,Remboursement de frais à des tiers,à des tiers,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
6288,Autres services extérieurs,Autres,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
629,RRR obtenus / autres services extérieurs,"Rabais, remises et ristournes obtenus sur autres services extérieurs",,,,M52-M52,Nature_Compte,0,,,,0,,,013,,,
63,"Impôts, taxes et versements assimilés","Impôts, taxes et versements assimilés",,,,M52-M52,Nature_Compte,,,,,,,,,,,
631,"Impôts, taxes, versements (Admin. Impôts","Impôts, taxes et versements assimilés sur rémunérations (administration des impôts)",,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
633,"Impôts, taxes, versements (autre orga.)","Impôts, taxes et versements assimilés sur rémunérations (autres organismes)",,,,M52-M52,Nature_Compte,,,,,,,,,,,
6331,Versement de transport,Versement de transport,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6332,Cotisations versées au F.N.A.L.,Cotisations versées au F.N.A.L.,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6333,Particip. employeurs format. prof. cont.,Participation des employeurs à la formation professionnelle continue,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6336,Cotisations CNFPT et CDGFPT,Cotisations au CNFPT et au centre de gestion de la fonction publique territoriale,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6338,"Autres impôts, taxes sur rémunérations","Autres impôts, taxes et versements assimilés sur rémunérations",,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
635,"Autres impôts, taxes (Admin Impôts)","Autres impôts, taxes et versements assimilés (administration des impôts)",,,,M52-M52,Nature_Compte,,,,,,,,,,,
6351,Impôts directs,Impôts directs,,,,M52-M52,Nature_Compte,,,,,,,,,,,
63512,Taxes foncières,Taxes foncières,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
63513,Autres impôts locaux,Autres impôts locaux,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
6353,Impôts indirects,Impôts indirects,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
6354,Droits d'enregistrement et de timbre,Droits d'enregistrement et de timbre,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
6355,Taxes et impôts sur les véhicules,Taxes et impôts sur les véhicules,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
6358,Autres droits,Autres droits,,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
637,"Autres impôts, taxes (autres organismes)","Autres impôts, taxes et versements assimilés (autres organismes)",,,,M52-M52,Nature_Compte,0,,,011,0,,,,,,
64,Charges de personnel,Charges de personnel,,,,M52-M52,Nature_Compte,,,,,,,,,,,
641,Rémunérations du personnel,Rémunérations du personnel,,,,M52-M52,Nature_Compte,,,,,,,,,,,
6411,Personnel titulaire,Personnel titulaire,,,,M52-M52,Nature_Compte,,,,,,,,,,,
64111,Rémunération principale titulaires,Rémunération principale,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
64112,"SFT, indemnité résidence",Supplément familial de traitement et indemnité de résidence,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
64113,NBI,NBI,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
64116,"Indemnités préavis, licenciement titul.",Indemnités de licenciement,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
64118,Autres indemnités titulaires,Autres indemnités,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6412,Assistantes maternelles,Assistantes maternelles,,,,M52-M52,Nature_Compte,,,,,,,,,,,
64121,Rémunération principale,Rémunération principale,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
64123,Indemnités d'attente,Indemnités d'attente,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
64126,Indemnités de licenciement,Indemnités de licenciement,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
64128,Autres indemnités,Autres indemnités,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6413,Personnel non titulaire,Personnel non titulaire,,,,M52-M52,Nature_Compte,,,,,,,,,,,
64131,Rémunérations non tit.,Rémunérations,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
64136,Indemnités liées à la perte d'emploi,Indemnités liées à la perte d'emploi,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
64138,Autres,Autres,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6414,Personnel rémunéré à la vacation,Personnel rémunéré à la vacation,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6416,Emplois d'insertion,Emplois aidés,,,,M52-M52,Nature_Compte,,,,,,,,,,,
64161,Emplois jeunes,Emplois jeunes,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
64162,Emplois d'avenir,Emplois d'avenir,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
64168,Autres emplois d'insertion,Autres emplois aidés,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6417,Rémunérations des apprentis,Rémunérations des apprentis,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6419,Remboursements rémunérations personnel,Remboursements sur rémunérations du personnel,,,,M52-M52,Nature_Compte,0,,,,0,,,013,,,
645,Charges sécurité sociale et prévoyance,Charges de sécurité sociale et de prévoyance,,,,M52-M52,Nature_Compte,,,,,,,,,,,
6451,Cotisations à l'U.R.S.S.A.F.,Cotisations à l'U.R.S.S.A.F.,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6453,Cotisations aux caisses de retraites,Cotisations aux caisses de retraites,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6454,Cotisations aux A.S.S.E.D.I.C.,Cotisations aux A.S.S.E.D.I.C.,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6455,Cotisations pour assurance du personnel,Cotisations pour assurance du personnel,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6456,Versement au F.N.C. supplément familial,Versement au F.N.C. du supplément familial,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6457,Cotis. sociales liées à l'apprentissage,Cotisations sociales liées à l'apprentissage,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6458,Cotis. aux autres organismes sociaux,Cotisations aux autres organismes sociaux,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6459,Rembourst charges SS et prévoyance,Remboursement sur charges de sécurité sociale et de prévoyance,,,,M52-M52,Nature_Compte,0,,,,0,,,013,,,
647,Autres charges sociales,Autres charges sociales,,,,M52-M52,Nature_Compte,,,,,,,,,,,
6471,Presta. versées pour le compte du FNAL.,Prestations versées pour le compte du F.N.A.L.,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6472,Prestations familiales directes,Prestations familiales directes,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6473,Allocations de chômage,Allocations de chômage,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6474,Versement aux autres oeuvres sociales,Versement aux autres oeuvres sociales,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6475,"Médecine du travail, pharmacie","Médecine du travail, pharmacie",,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6478,Autres charges sociales diverses,Autres charges sociales diverses,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6479,Rembourst sur autres charges sociales,Remboursements sur autres charges sociales,,,,M52-M52,Nature_Compte,0,,,,0,,,013,,,
648,Autres charges de personnel,Autres charges de personnel,,,,M52-M52,Nature_Compte,,,,,,,,,,,
6483,Cessation progressive d'activité,Cessation progressive d'activité,,,,M52-M52,Nature_Compte,,,,,,,,,,,
64831,Indemnités aux agents,Indemnités aux agents,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
6488,Autres charges,Autres charges,,,,M52-M52,Nature_Compte,0,,,012,0,,,,,,
65,Autres charges de gestion courante,Autres charges de gestion courante,,,,M52-M52,Nature_Compte,,,,,,,,,1,,
651,Aides à la personne,Aides à la personne,,,,M52-M52,Nature_Compte,,,,,,,,,,,
6511,Allocations,Allocations,,,,M52-M52,Nature_Compte,,,,,,,,,,,
65111,Famille et enfance,Famille et enfance,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
65112,Handicapés,Handicapés,,,,M52-M52,Nature_Compte,,,,,,,,,,,
651121,Prestations de compensation du handicapé,Prestations de compensation du handicapé,,,,M52-M52,Nature_Compte,,,,,,,,,,,
6511211,Presta. de compensation handicapé +20ans,Prestations de compensation du handicap - plus de 20 ans,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6511212,Presta. de compensation handicapé -20ans,Prestations de compensation du handicap - moins de 20 ans,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
651122,Allocation compensatrice tierce personne,Allocation compensatrice tierce personne,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
651123,Aides au titre du FDPH,Aides au titre du fonds départemental des personnes handicapées,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
651128,Autres,Autres,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
65113,Personnes âgées,Personnes âgées,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
65114,Personnes dépendantes,Personnes dépendantes,,,,M52-M52,Nature_Compte,,,,,,,,,,,
651141,APA à domicile au serv. Aide Dom.,APA à domicile versée au service d'aide à domicile,,,,M52-M52,Nature_Compte,0,,,016,0,,,,,,
651142,APA versée au bénéficiaire,APA versée au bénéficiaire,,,,M52-M52,Nature_Compte,0,,,016,0,,,,,,
651143,APA versée bénef. en étab.,APA versée au bénéficiaire en l'établissement,,,,M52-M52,Nature_Compte,0,,,016,0,,,,,,
651144,APA versée à l'étab.,APA versée à l'établissement,,,,M52-M52,Nature_Compte,0,,,016,0,,,,,,
651148,APA autres,APA autres,,,,M52-M52,Nature_Compte,0,,,016,0,,,,,,
65115,Stag. form. prof. (Mayotte),Stagiaires de la formation professionnelle (Mayotte),,,,M52-M52,Nature_Compte,,,,,,,,,,,
651151,Rémunérations (Mayotte),Rémunérations (Mayotte),,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
651152,Cotisations sociales (Mayotte),Cotisations sociales (Mayotte),,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
651153,Remb. au CNASEA (Mayotte),Remboursement au CNASEA (Mayotte),,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
651154,Autres rembours. (Mayotte),Autres remboursements (Mayotte),,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6512,Secours d'urgence,Secours d'urgence,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6513,Bourses,Bourses,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6514,"Cotisations, adhésions et autres prestat","Cotisations, adhésions et autres prestations (pour le compte de tiers)",,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6515,Allocations RMI (vers. aux org. payeurs),Allocations RMI (versement aux organismes payeurs),,,,M52-M52,Nature_Compte,0,,,015,0,,,,,,
6516,RSA - dispositif expérimental,RSA - dispositif expérimental,,,,M52-M52,Nature_Compte,,,,,,,,,,,
6517,Allocations RSA (vers. aux org. payeurs),Allocations RSA (versements aux organismes payeurs),,,,M52-M52,Nature_Compte,,,,,,,,,,,
65171,RSA - Vers. allocations forfaitaires,RSA - Versements pour allocations forfaitaires,,,,M52-M52,Nature_Compte,0,,,017,0,,,,,,
65172,RSA - Vers. alloc. forfaitaires maj.,RSA - Versements pour allocations forfaitaires majorées,,,,M52-M52,Nature_Compte,0,,,017,0,,,,,,
65173,RSA - Versements facultatifs,RSA - Versements facultatifs,,,,M52-M52,Nature_Compte,0,,,017,0,,,,,,
6518,"Autres (primes, dots)","Autres (primes, dots)",,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
652,"Frais de séjour, héberg., inhumation","Frais de séjour, frais d'hébergement et frais d'inhumation",,,,M52-M52,Nature_Compte,,,,,,,,,,,
6521,Frais de scol. et périscol.,Frais de scolarité et frais périscolaires,,,,M52-M52,Nature_Compte,,,,,,,,,,,
65211,Frais de scolarité,Frais de scolarité,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
65212,Frais périscolaires,Frais périscolaires,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6522,Accueil familial,Accueil familial,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6523,Frais d'hospitalisation,Frais d'hospitalisation,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6524,Frais séjour EMS autres lieux acc.,Frais de séjour en établissements médicaux-sociaux et autres lieux d'accueil,,,,M52-M52,Nature_Compte,,,,,,,,,,,
65241,Frais séjour étab. serv. ASE,Frais de séjour en établissements et services de l'aide sociale à l'enfance,,,,M52-M52,Nature_Compte,,,,,,,,,,,
652411,"Foyers enf, centres et hot. mat.","Foyers de l'enfance, centres et hôtels maternels",,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
652412,Mais. enf. caract. social,Maisons d'enfants à caractère social,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
652413,Lieux de vie et d'accueil,Lieux de vie et d'accueil,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
652414,Foyers de jeunes travailleurs,Foyers de jeunes travailleurs,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
652415,Etablissements scolaires,Etablissements scolaires,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
652416,Serv. aide éduc. milieu ouvert dom.,Services d'aide éducative en milieu ouvert et à domicile,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
652418,Autres,Autres,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
65242,Frais séj. étab. adultes hand,Frais de séjour en établissements et services pour adultes handicapés,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
65243,Frais séj. étab. pers. âgées,Frais de séjour en établissements pour personnes âgées,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6525,Frais d'inhumation,Frais d'inhumation,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6526,Prévention spécialisée,Prévention spécialisée,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
653,"Indemnités, frais et formation élus",Indemnités et frais de mission et de formation des élus départementaux,,,,M52-M52,Nature_Compte,,,,,,,,,,,
6531,Indemnités,Indemnités,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6532,Frais de mission et de déplacement,Frais de mission et de déplacement,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6533,Cotisations de retraite,Cotisations de retraite,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6534,Cotis. de sécurité sociale - part patron,Cotisations de sécurité sociale - part patronale,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6535,Formation,Formation,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6537,Compensations pour perte de revenus,Compensations pour perte de revenus,,,,M52-M52,Nature_Compte,,,,,,,,,,,
65371,Compensations pour formation,Compensations pour formation,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
65372,Cotis. fonds financt alloc. fin mandat,Cotisations au fonds de financement de l'allocation de fin de mandat,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
654,Pertes sur créances irrécouvrables,Pertes sur créances irrécouvrables,,,,M52-M52,Nature_Compte,,,,,,,,,,,
6541,Créances admises en non-valeur,Créances admises en non-valeur,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6542,Créances éteintes,Créances éteintes,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
655,Contributions obligatoires,Contributions obligatoires,,,,M52-M52,Nature_Compte,,,,,,,,,,,
6551,Dotation de fonctionnement des collèges,Dotation de fonctionnement des collèges,,,,M52-M52,Nature_Compte,,,,,,,,,,,
65511,Etablissements publics,Etablissements publics,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
65512,Etablissements privés,Etablissements privés,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6552,Ind. comp. forf. entr. (Mayotte),Indemnités compensatrices forfaitaire versée aux entreprises (contrat d'apprentissage - Mayotte),,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6553,Service d'incendie,Service d'incendie,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6554,Dot. compensation charges transférées,Dotation de compensation de charges transférées,,,,M52-M52,Nature_Compte,,,,,,,,,,,
65541,Compens. versée Région (loi NOTRe),Compensation versée à la Région dans le cadre de la loi NOTRe,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
65542,Compens. /  article L. 5217-13 du CGCT,Compensation au titre de l'article L. 5217-13 du CGCT,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6555,Contributions CNFPT (pers. privé emploi),Contributions au C.N.F.P.T. (personnel privé d'emploi),,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6556,Contributions à des fonds,Contributions à des fonds,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6558,Autres contributions obligatoires,Autres contributions obligatoires,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
656,Participations,Participations,,,,M52-M52,Nature_Compte,,,,,,,,,,,
6561,"Org. de regroup. (synd. Mixte, entente)",Organismes de regroupement (syndicats mixtes et ententes),,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6562,Au titre de la coopération décentralisée,Au titre de la coopération décentralisée,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6564,Versements au titre du RMA,Versements au titre du RMA,,,,M52-M52,Nature_Compte,0,,,015,0,,,,,,
6565,Versments au titre du contrat d'avenir,Versments au titre du contrat d'avenir,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6566,Vers. au titre des contrats d'insertion,Versements au titre des contrats d'insertion,,,,M52-M52,Nature_Compte,,,,,,,,,,,
65661,Contrat d'accompagnement dans l'emploi,Contrat d'accompagnement dans l'emploi,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
65662,Contrat d'initiative-emploi,Contrat d'initiative-emploi,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6568,Autres participations,Autres participations,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
657,Subventions de fonctionnement versées,Subventions,,,,M52-M52,Nature_Compte,,,,,,,,,,,
6573,Subv. fonct. Organismes publics,Subventions de fonctionnement aux organismes publics,,,,M52-M52,Nature_Compte,,,,,,,,,,,
65731,Subv. fonct. Etat,Etat,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
65732,Subv. fonct. Régions,Régions,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
65733,Subv. fonct. Départements,Départements,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
65734,Subv. fonct. Communes et intercos,Communes et structures intercommunales,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
65735,Group. coll et coll. statut particulier,Autres groupements de collectivités et collectivités à statut particulier,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
65736,Subv. fonct. SPIC,SPIC,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
65737,Subv. Fonct. Autres EPL,Autres établissements publics locaux,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
65738,Subv. fonct. Autres organismes publics,Organismes publics divers,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6574,Subv. fonct. asso. personnes privées,Subventions de fonctionnement aux associations et autres personnes de droit privé,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6577,Remises gracieuses,Remises gracieuses,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
658,Charges diverses de gestion courante,Charges diverses de gestion courante,,,,M52-M52,Nature_Compte,,,,,,,,,,,
6581,"Redev. concessions, brevets, licences...","Redevances pour concessions, brevets, licences, marques, procédés, logiciels, droits et valeurs similaires",,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6582,Déficit ou excédent des budgets annexes,Déficit ou excédent des budgets annexes à caractère administratif,,,,M52-M52,Nature_Compte,,,,,,,,,,,
65821,Déficit des budgets annexes administrati,Déficit des budgets annexes à caractère administratif,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
65822,Reversement excédent budgets annexes,Reversement de l'excédent des budgets annexes à caractère administratif au budget principal,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
6586,Frais fonctionnement groupes d'élus,Frais de fonctionnement des groupes d'élus,,,,M52-M52,Nature_Compte,,,,,,,,,,,
65861,Frais de personnel,Frais de personnel,,,,M52-M52,Nature_Compte,0,,,6586,0,,,,,,
65862,"Matériel, équipement et fournitures","Matériel, équipement et fournitures",,,,M52-M52,Nature_Compte,0,,,6586,0,,,,,,
65869,Remboursements frais de fonctionnement,Remboursements sur frais de fonctionnement des groupes d'élus,,,,M52-M52,Nature_Compte,0,,,,0,,,013,,,
6588,Autres charges diverses de gestion coura,Autres charges diverses de gestion courante,,,,M52-M52,Nature_Compte,,,,,,,,,,,
65881,Hébergement et restauration scolaires,Hébergement et restauration scolaires,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
65888,Autres,Autres,,,,M52-M52,Nature_Compte,0,,,65,0,,,,,,
66,Charges financières,Charges financières,,,,M52-M52,Nature_Compte,,,,,,,,,1,,
661,Charges d'intérêts,Charges d'intérêts,,,,M52-M52,Nature_Compte,,,,,,,,,,,
6611,Intérêts des emprunts et dettes,Intérêts des emprunts et dettes,,,,M52-M52,Nature_Compte,,,,,,,,,,,
66111,Intérêts réglés à l'échéance,Intérêts réglés à l'échéance,,,,M52-M52,Nature_Compte,0,042,,66,0,,,,,,
66112,Intérêts - Rattachement des ICNE,Intérêts - Rattachement des ICNE,,,,M52-M52,Nature_Compte,0,,,66,0,,,,,,
6615,Intérêts comptes courants et de dépôts,Intérêts des comptes courants et de dépôts créditeurs,,,,M52-M52,Nature_Compte,0,,,66,0,,,,,,
6616,"Intérêts bancaires, opér. financement","Intérêts bancaires et sur opérations de financement (escompte,)",,,,M52-M52,Nature_Compte,0,,,66,0,,,,,,
6618,Intérêts des autres dettes,Intérêts des autres dettes,,,,M52-M52,Nature_Compte,0,,,66,0,,,,,,
665,Escomptes accordés,Escomptes accordés,,,,M52-M52,Nature_Compte,0,,,66,0,,,,,,
666,Pertes de change,Pertes de change,,,,M52-M52,Nature_Compte,0,042,,66,0,,,,,,
667,Charges nettes cessions valeurs mobilièr,Charges nettes sur cessions de valeurs mobilières de placement,,,,M52-M52,Nature_Compte,0,,,66,0,,,,,,
668,Autres charges financières,Autres charges financières,,,,M52-M52,Nature_Compte,,,,,,,,,,,
6681,Indemnités rbt anticipé emprunt à risque,Indemnités pour remboursement anticipé d'emprunt à risques,,,,M52-M52,Nature_Compte,0,042,043,66,0,,,,,,
6682,Indemnités de réaménagement d'emprunt,Indemnités de réaménagement d'emprunt (pour ordre),,,,M52-M52,Nature_Compte,0,042,043,66,0,,,,,,
6688,Autres,Autres,,,,M52-M52,Nature_Compte,0,042,043,66,0,,,,,,
67,Charges exceptionnelles,Charges exceptionnelles,,,,M52-M52,Nature_Compte,,,,,,,,,1,,
671,Charges exceptionnelles opér. de gestion,Charges exceptionnelles sur opérations de gestion,,,,M52-M52,Nature_Compte,,,,,,,,,,,
6711,"Intérêts moratoires, pénalités / marché",Intérêts moratoires et pénalités sur marchés,,,,M52-M52,Nature_Compte,0,,,67,0,,,,,,
6712,Amendes fiscales et pénales,Amendes fiscales et pénales,,,,M52-M52,Nature_Compte,0,,,67,0,,,,,,
6713,Dots et prix,Dots et prix,,,,M52-M52,Nature_Compte,0,,,67,0,,,,,,
6718,Autres charges exceptionnelles gestion,Autres charges exceptionnelles sur opérations de gestion,,,,M52-M52,Nature_Compte,0,,,67,0,,,,,,
673,Titres annulés (sur exercices antérieurs,Titres annulés (sur exercices antérieurs),,,,M52-M52,Nature_Compte,0,042,,67,0,,,,,,
674,Subv. fonctionnement exceptionnelles,Subventions exceptionnelles,,,,M52-M52,Nature_Compte,,,,,,,,,,,
6743,Subv. fonct. aux SPIC départ.,Subventions de fonctionnement aux SPIC départementaux,,,,M52-M52,Nature_Compte,0,,,67,0,,,,,,
6745,Subv. aux personnes de droit privé,Subventions de fonctionnement aux personnes de droit privé,,,,M52-M52,Nature_Compte,0,,,67,0,,,,,,
6746,Bonification d'intérêts,Bonification d'intérêts,,,,M52-M52,Nature_Compte,0,,,67,0,,,,,,
6747,Remises gracieuses,Remises gracieuses,,,,M52-M52,Nature_Compte,0,,,67,0,,,,,,
6748,Autres subventions exceptionnelles,Autres subventions exceptionnelles,,,,M52-M52,Nature_Compte,0,042,,67,0,,,,,,
675,Valeurs comptables immobilisations cédée,Valeurs comptables des immobilisations cédées,,,,M52-M52,Nature_Compte,0,042,,,0,,,,,,
676,Différences sur réalisations (positives),Différences sur réalisations (positives) transférées en investissement,,,,M52-M52,Nature_Compte,,,,,,,,,,,
6761,Différences sur réalisations (positives),Différences sur réalisations (positives) transférées en investissement,,,,M52-M52,Nature_Compte,0,042,,,0,,,,,,
